,index,Male,Black_Hair
16006,077298.jpg,0,0
16007,026184.jpg,1,0
16008,093142.jpg,0,0
16009,080371.jpg,0,1
16010,155703.jpg,1,1
16011,128802.jpg,0,1
16012,142050.jpg,0,0
16013,049506.jpg,1,0
16014,175429.jpg,1,0
16015,123265.jpg,1,0
16016,046636.jpg,0,0
16017,038497.jpg,0,0
16018,106124.jpg,0,1
16019,086845.jpg,0,0
16020,054857.jpg,0,0
16021,027820.jpg,0,0
16022,011244.jpg,0,0
16023,061895.jpg,0,0
16024,124644.jpg,0,0
16025,131328.jpg,0,0
16026,039150.jpg,0,0
16027,004076.jpg,0,0
16028,004178.jpg,0,0
16029,091997.jpg,0,0
16030,018815.jpg,0,1
16031,120519.jpg,1,0
16032,093772.jpg,0,0
16033,082702.jpg,0,0
16034,000259.jpg,0,0
16035,168762.jpg,0,1
16036,165471.jpg,1,0
16037,183523.jpg,0,1
16038,093493.jpg,0,0
16039,141678.jpg,0,0
16040,199871.jpg,0,0
16041,076363.jpg,0,0
16042,065328.jpg,0,0
16043,081069.jpg,0,0
16044,189877.jpg,0,0
16045,105164.jpg,0,0
16046,196894.jpg,0,0
16047,093167.jpg,0,0
16048,063066.jpg,1,0
16049,039447.jpg,0,1
16050,154875.jpg,0,1
16051,189827.jpg,0,0
16052,031829.jpg,0,1
16053,027467.jpg,0,0
16054,033645.jpg,0,0
16055,039924.jpg,0,1
16056,005253.jpg,0,0
16057,037964.jpg,0,0
16058,020900.jpg,0,0
16059,030355.jpg,0,0
16060,085742.jpg,0,0
16061,114660.jpg,0,0
16062,082416.jpg,0,0
16063,195950.jpg,0,0
16064,107472.jpg,1,1
16065,187790.jpg,0,0
16066,045413.jpg,0,1
16067,098029.jpg,0,0
16068,043606.jpg,0,0
16069,008842.jpg,1,0
16070,086802.jpg,0,0
16071,042589.jpg,0,0
16072,015341.jpg,0,0
16073,190039.jpg,0,0
16074,196548.jpg,1,1
16075,054155.jpg,0,0
16076,196498.jpg,0,0
16077,072885.jpg,0,0
16078,009344.jpg,0,0
16079,122552.jpg,0,1
16080,136515.jpg,0,0
16081,124050.jpg,1,0
16082,179467.jpg,0,0
16083,089564.jpg,0,0
16084,006280.jpg,0,0
16085,003954.jpg,0,0
16086,158913.jpg,0,1
16087,088039.jpg,0,0
16088,122209.jpg,0,0
16089,186864.jpg,0,0
16090,156363.jpg,1,0
16091,156879.jpg,0,0
16092,134346.jpg,0,0
16093,060244.jpg,0,0
16094,114231.jpg,1,0
16095,089611.jpg,0,0
16096,160131.jpg,0,0
16097,115202.jpg,1,1
16098,007722.jpg,0,0
16099,135861.jpg,0,0
16100,088744.jpg,0,0
16101,132934.jpg,1,0
16102,172211.jpg,0,0
16103,011438.jpg,0,0
16104,112875.jpg,0,0
16105,118996.jpg,0,0
16106,190923.jpg,0,0
16107,137225.jpg,0,0
16108,082442.jpg,0,0
16109,158443.jpg,0,0
16110,168259.jpg,0,1
16111,113388.jpg,0,0
16112,171573.jpg,0,0
16113,053311.jpg,0,0
16114,071223.jpg,0,0
16115,170504.jpg,0,0
16116,146307.jpg,0,0
16117,165011.jpg,0,0
16118,114680.jpg,0,0
16119,058115.jpg,1,0
16120,069923.jpg,0,0
16121,147467.jpg,0,0
16122,000540.jpg,0,1
16123,070203.jpg,0,0
16124,044556.jpg,0,0
16125,043054.jpg,0,0
16126,178825.jpg,0,1
16127,129132.jpg,1,0
16128,136525.jpg,0,0
16129,084086.jpg,1,0
16130,191481.jpg,0,1
16131,030208.jpg,0,0
16132,079117.jpg,0,0
16133,126272.jpg,0,1
16134,053753.jpg,1,0
16135,064275.jpg,1,1
16136,078482.jpg,0,0
16137,199331.jpg,0,1
16138,015236.jpg,1,0
16139,075799.jpg,0,0
16140,141890.jpg,0,0
16141,193357.jpg,0,1
16142,083693.jpg,0,0
16143,144264.jpg,0,0
16144,010027.jpg,0,0
16145,157058.jpg,0,0
16146,155448.jpg,0,0
16147,163190.jpg,0,0
16148,144758.jpg,1,0
16149,153418.jpg,0,0
16150,031284.jpg,1,0
16151,050617.jpg,0,0
16152,009300.jpg,0,0
16153,197779.jpg,0,0
16154,026914.jpg,0,0
16155,170405.jpg,1,1
16156,152534.jpg,1,1
16157,181685.jpg,0,1
16158,137415.jpg,1,0
16159,111256.jpg,0,0
16160,020463.jpg,0,0
16161,066958.jpg,0,0
16162,170857.jpg,1,0
16163,049910.jpg,0,0
16164,002410.jpg,0,0
16165,077264.jpg,0,0
16166,184584.jpg,0,0
16167,003294.jpg,1,1
16168,054497.jpg,1,0
16169,153971.jpg,0,0
16170,172373.jpg,0,0
16171,017935.jpg,0,1
16172,023432.jpg,0,0
16173,123286.jpg,0,0
16174,097167.jpg,0,0
16175,170740.jpg,0,0
16176,055936.jpg,1,0
16177,142652.jpg,0,0
16178,021763.jpg,0,1
16179,072789.jpg,0,0
16180,161884.jpg,0,0
16181,067455.jpg,0,0
16182,191152.jpg,0,0
16183,038211.jpg,0,0
16184,033884.jpg,0,0
16185,126783.jpg,0,0
16186,091799.jpg,0,0
16187,159919.jpg,1,1
16188,007420.jpg,0,0
16189,114274.jpg,1,0
16190,093901.jpg,0,0
16191,119472.jpg,1,1
16192,018003.jpg,0,0
16193,035932.jpg,0,0
16194,043696.jpg,0,1
16195,140845.jpg,1,1
16196,043455.jpg,0,0
16197,077258.jpg,1,0
16198,163923.jpg,0,0
16199,169054.jpg,0,0
16200,175297.jpg,0,0
16201,091938.jpg,1,0
16202,084887.jpg,0,0
16203,052475.jpg,0,1
16204,110404.jpg,0,0
16205,010331.jpg,0,0
16206,080609.jpg,0,0
16207,106923.jpg,0,1
16208,173938.jpg,0,0
16209,187311.jpg,0,0
16210,106157.jpg,0,0
16211,149278.jpg,0,0
16212,013065.jpg,0,0
16213,097582.jpg,0,0
16214,072694.jpg,1,0
16215,053323.jpg,1,0
16216,103603.jpg,0,0
16217,181750.jpg,0,0
16218,172515.jpg,0,0
16219,004163.jpg,1,1
16220,127879.jpg,0,0
16221,035862.jpg,0,0
16222,156338.jpg,0,0
16223,134323.jpg,1,1
16224,182683.jpg,0,0
16225,179677.jpg,0,0
16226,070043.jpg,0,0
16227,181077.jpg,0,0
16228,145991.jpg,0,0
16229,169468.jpg,0,0
16230,179865.jpg,1,0
16231,169953.jpg,0,0
16232,047857.jpg,0,0
16233,123056.jpg,0,0
16234,103514.jpg,1,0
16235,042539.jpg,0,0
16236,147998.jpg,1,1
16237,033748.jpg,0,0
16238,063805.jpg,1,0
16239,014213.jpg,0,0
16240,141466.jpg,1,1
16241,048692.jpg,1,1
16242,001504.jpg,0,0
16243,090004.jpg,0,0
16244,166746.jpg,1,0
16245,011968.jpg,1,0
16246,021041.jpg,0,0
16247,087524.jpg,0,1
16248,184918.jpg,0,0
16249,069616.jpg,0,0
16250,083595.jpg,0,0
16251,146233.jpg,0,0
16252,034990.jpg,0,0
16253,099581.jpg,0,0
16254,054697.jpg,0,0
16255,069322.jpg,0,0
16256,177131.jpg,0,0
16257,186718.jpg,0,0
16258,184296.jpg,0,0
16259,021024.jpg,1,0
16260,118203.jpg,0,1
16261,187406.jpg,0,0
16262,027102.jpg,0,0
16263,051042.jpg,0,0
16264,183174.jpg,0,0
16265,045904.jpg,1,0
16266,031689.jpg,0,0
16267,035625.jpg,0,0
16268,022573.jpg,0,0
16269,069511.jpg,0,0
16270,043596.jpg,0,0
16271,195135.jpg,0,1
16272,013220.jpg,0,0
16273,000759.jpg,0,0
16274,079596.jpg,0,0
16275,054738.jpg,0,0
16276,048255.jpg,0,0
16277,075525.jpg,0,0
16278,011437.jpg,0,0
16279,053544.jpg,0,0
16280,073517.jpg,1,0
16281,138455.jpg,0,0
16282,036712.jpg,1,0
16283,075065.jpg,0,0
16284,175120.jpg,0,0
16285,166807.jpg,0,1
16286,130452.jpg,0,0
16287,192625.jpg,0,0
16288,006095.jpg,0,0
16289,005850.jpg,0,0
16290,099490.jpg,0,0
16291,079258.jpg,0,0
16292,066813.jpg,0,0
16293,160535.jpg,1,0
16294,106803.jpg,0,0
16295,015744.jpg,0,0
16296,033291.jpg,0,1
16297,092706.jpg,0,0
16298,162261.jpg,0,0
16299,033961.jpg,0,0
16300,118536.jpg,0,0
16301,104532.jpg,0,0
16302,040439.jpg,0,0
16303,018224.jpg,0,0
16304,105565.jpg,0,0
16305,108855.jpg,1,1
16306,151528.jpg,0,0
16307,154076.jpg,0,0
16308,128108.jpg,0,0
16309,131915.jpg,0,0
16310,055373.jpg,0,0
16311,176830.jpg,1,0
16312,134390.jpg,0,0
16313,043891.jpg,0,0
16314,105457.jpg,0,0
16315,012709.jpg,1,0
16316,122175.jpg,0,0
16317,087728.jpg,1,0
16318,114796.jpg,1,0
16319,129186.jpg,0,0
16320,115243.jpg,0,1
16321,004016.jpg,0,0
16322,126745.jpg,0,0
16323,185243.jpg,0,0
16324,101381.jpg,0,0
16325,034582.jpg,0,0
16326,120618.jpg,0,0
16327,079661.jpg,1,0
16328,041892.jpg,0,0
16329,016380.jpg,0,0
16330,104571.jpg,0,1
16331,026320.jpg,0,0
16332,046273.jpg,0,0
16333,079694.jpg,0,0
16334,107917.jpg,0,0
16335,200222.jpg,1,0
16336,057724.jpg,1,0
16337,195408.jpg,0,0
16338,035707.jpg,1,0
16339,106387.jpg,0,0
16340,052477.jpg,0,0
16341,120924.jpg,0,0
16342,119336.jpg,0,1
16343,130096.jpg,0,0
16344,182512.jpg,0,0
16345,003599.jpg,0,0
16346,029324.jpg,1,1
16347,182887.jpg,0,0
16348,016455.jpg,1,0
16349,061972.jpg,0,0
16350,179818.jpg,0,0
16351,014953.jpg,0,0
16352,042743.jpg,0,1
16353,124861.jpg,0,0
16354,049670.jpg,0,0
16355,087938.jpg,0,0
16356,201468.jpg,1,1
16357,055421.jpg,0,0
16358,105479.jpg,0,0
16359,103169.jpg,0,1
16360,174700.jpg,0,0
16361,136369.jpg,1,0
16362,032589.jpg,0,1
16363,149388.jpg,0,0
16364,144924.jpg,0,0
16365,070989.jpg,0,1
16366,060797.jpg,0,0
16367,082563.jpg,0,0
16368,110215.jpg,0,0
16369,103006.jpg,0,0
16370,167908.jpg,0,0
16371,047142.jpg,0,0
16372,058877.jpg,0,0
16373,118827.jpg,0,0
16374,057961.jpg,0,0
16375,093192.jpg,1,1
16376,091911.jpg,0,0
16377,079746.jpg,0,0
16378,166741.jpg,1,0
16379,014225.jpg,1,1
16380,161126.jpg,0,0
16381,104510.jpg,1,0
16382,144067.jpg,0,0
16383,036041.jpg,0,0
16384,025484.jpg,0,0
16385,177959.jpg,0,0
16386,167368.jpg,0,0
16387,106820.jpg,0,0
16388,054525.jpg,0,0
16389,011836.jpg,0,0
16390,171926.jpg,0,0
16391,120615.jpg,0,0
16392,049654.jpg,1,0
16393,059695.jpg,0,1
16394,121335.jpg,0,0
16395,189859.jpg,1,1
16396,096284.jpg,0,0
16397,183225.jpg,1,0
16398,148352.jpg,0,0
16399,144378.jpg,0,0
16400,198832.jpg,0,1
16401,059217.jpg,0,0
16402,142227.jpg,0,0
16403,052881.jpg,0,0
16404,049661.jpg,1,0
16405,159926.jpg,0,0
16406,000492.jpg,0,0
16407,089681.jpg,0,0
16408,099105.jpg,1,0
16409,079941.jpg,0,0
16410,072643.jpg,0,0
16411,177018.jpg,0,0
16412,180604.jpg,0,1
16413,024140.jpg,0,0
16414,173871.jpg,0,0
16415,189131.jpg,0,0
16416,196322.jpg,0,0
16417,056185.jpg,1,1
16418,043840.jpg,0,0
16419,136572.jpg,0,0
16420,194922.jpg,0,0
16421,108009.jpg,0,0
16422,170995.jpg,0,0
16423,194128.jpg,1,0
16424,139069.jpg,1,1
16425,162202.jpg,1,0
16426,057432.jpg,0,0
16427,044134.jpg,1,0
16428,068185.jpg,0,0
16429,081561.jpg,0,1
16430,071845.jpg,1,1
16431,180801.jpg,1,1
16432,128526.jpg,1,0
16433,023462.jpg,0,1
16434,198744.jpg,1,0
16435,106625.jpg,1,0
16436,189530.jpg,1,0
16437,046951.jpg,1,1
16438,086119.jpg,0,0
16439,086881.jpg,0,0
16440,072886.jpg,0,0
16441,035703.jpg,1,0
16442,019017.jpg,1,0
16443,110731.jpg,0,0
16444,067993.jpg,0,0
16445,012063.jpg,0,0
16446,087782.jpg,0,0
16447,132836.jpg,0,0
16448,143009.jpg,1,0
16449,184019.jpg,0,0
16450,074398.jpg,0,0
16451,125138.jpg,1,0
16452,004959.jpg,1,0
16453,019808.jpg,0,0
16454,147692.jpg,0,0
16455,004723.jpg,1,1
16456,106291.jpg,0,0
16457,078581.jpg,0,1
16458,127476.jpg,0,0
16459,126170.jpg,0,0
16460,054096.jpg,0,0
16461,074997.jpg,0,0
16462,197303.jpg,0,0
16463,194017.jpg,0,0
16464,078484.jpg,0,0
16465,154211.jpg,0,0
16466,074288.jpg,0,0
16467,115174.jpg,0,0
16468,122215.jpg,0,0
16469,083371.jpg,0,0
16470,172152.jpg,0,0
16471,076372.jpg,0,1
16472,012157.jpg,0,0
16473,170975.jpg,0,0
16474,178190.jpg,0,0
16475,141257.jpg,0,0
16476,099763.jpg,0,0
16477,027485.jpg,0,0
16478,197444.jpg,0,1
16479,186395.jpg,0,1
16480,067183.jpg,1,0
16481,000762.jpg,0,0
16482,083344.jpg,1,0
16483,130572.jpg,0,0
16484,036512.jpg,0,0
16485,046108.jpg,0,0
16486,197532.jpg,0,1
16487,145195.jpg,0,0
16488,140825.jpg,0,1
16489,154305.jpg,1,0
16490,112477.jpg,1,0
16491,064644.jpg,1,0
16492,058037.jpg,0,0
16493,054986.jpg,0,0
16494,151833.jpg,0,0
16495,169698.jpg,1,1
16496,111761.jpg,0,1
16497,202542.jpg,0,0
16498,107335.jpg,0,0
16499,159828.jpg,0,0
16500,046286.jpg,0,0
16501,024046.jpg,0,1
16502,077778.jpg,0,0
16503,095639.jpg,0,0
16504,196879.jpg,0,0
16505,037323.jpg,0,0
16506,184200.jpg,0,0
16507,152034.jpg,0,0
16508,117505.jpg,0,0
16509,077977.jpg,0,0
16510,064063.jpg,1,1
16511,036563.jpg,0,0
16512,162873.jpg,0,1
16513,036905.jpg,0,0
16514,114834.jpg,0,1
16515,068361.jpg,1,0
16516,045071.jpg,1,0
16517,173134.jpg,0,0
16518,102341.jpg,0,0
16519,123383.jpg,0,0
16520,193252.jpg,0,0
16521,005319.jpg,0,0
16522,121153.jpg,0,0
16523,096775.jpg,1,1
16524,142563.jpg,0,0
16525,148412.jpg,0,0
16526,050900.jpg,1,0
16527,046585.jpg,1,0
16528,195223.jpg,1,1
16529,088656.jpg,0,0
16530,039356.jpg,0,1
16531,097412.jpg,0,1
16532,181533.jpg,0,0
16533,066334.jpg,0,0
16534,174202.jpg,0,0
16535,199608.jpg,0,0
16536,021296.jpg,0,0
16537,101704.jpg,0,0
16538,162549.jpg,0,0
16539,179653.jpg,0,0
16540,166949.jpg,1,1
16541,016160.jpg,0,0
16542,101538.jpg,1,0
16543,015034.jpg,0,0
16544,068816.jpg,1,1
16545,105052.jpg,0,0
16546,089856.jpg,0,0
16547,049241.jpg,0,0
16548,161043.jpg,0,0
16549,171576.jpg,0,0
16550,018963.jpg,0,0
16551,090455.jpg,0,0
16552,134819.jpg,0,1
16553,081579.jpg,1,0
16554,015659.jpg,0,0
16555,101776.jpg,0,0
16556,037267.jpg,1,1
16557,074826.jpg,0,0
16558,148793.jpg,0,0
16559,045015.jpg,1,1
16560,042621.jpg,0,0
16561,022293.jpg,1,1
16562,154426.jpg,0,0
16563,083554.jpg,0,0
16564,117054.jpg,0,0
16565,106700.jpg,0,0
16566,099509.jpg,0,0
16567,151256.jpg,1,0
16568,008304.jpg,1,0
16569,035716.jpg,0,0
16570,140270.jpg,1,0
16571,060026.jpg,0,0
16572,128539.jpg,0,0
16573,002413.jpg,1,0
16574,170347.jpg,1,0
16575,006132.jpg,0,0
16576,023330.jpg,0,0
16577,034384.jpg,0,0
16578,173298.jpg,0,0
16579,062041.jpg,0,1
16580,194059.jpg,0,1
16581,133811.jpg,0,0
16582,022830.jpg,0,1
16583,023540.jpg,0,0
16584,117708.jpg,0,0
16585,088095.jpg,0,0
16586,005970.jpg,0,0
16587,102402.jpg,1,0
16588,123326.jpg,0,0
16589,152805.jpg,1,1
16590,111738.jpg,0,0
16591,197425.jpg,0,0
16592,182907.jpg,0,0
16593,157421.jpg,0,0
16594,041177.jpg,0,0
16595,199074.jpg,0,0
16596,137493.jpg,1,0
16597,055086.jpg,0,0
16598,175648.jpg,0,1
16599,082454.jpg,1,0
16600,063645.jpg,1,0
16601,054192.jpg,0,0
16602,166153.jpg,1,0
16603,087792.jpg,0,0
16604,116714.jpg,0,0
16605,103556.jpg,0,0
16606,085675.jpg,0,1
16607,150086.jpg,0,0
16608,177979.jpg,0,0
16609,074172.jpg,1,0
16610,100212.jpg,1,0
16611,113328.jpg,0,0
16612,122068.jpg,0,0
16613,038257.jpg,1,1
16614,051695.jpg,1,1
16615,061231.jpg,1,1
16616,182250.jpg,0,0
16617,003249.jpg,1,0
16618,039320.jpg,1,0
16619,061060.jpg,1,0
16620,089698.jpg,0,0
16621,074823.jpg,0,0
16622,195520.jpg,0,0
16623,017467.jpg,0,1
16624,007943.jpg,0,0
16625,109526.jpg,0,0
16626,073621.jpg,0,0
16627,046349.jpg,0,0
16628,148531.jpg,0,0
16629,069491.jpg,0,1
16630,184156.jpg,1,1
16631,142482.jpg,1,0
16632,005512.jpg,0,0
16633,133484.jpg,0,0
16634,116670.jpg,0,0
16635,055045.jpg,1,0
16636,002939.jpg,0,0
16637,059929.jpg,0,1
16638,178593.jpg,1,0
16639,114893.jpg,0,0
16640,109810.jpg,1,0
16641,139220.jpg,0,0
16642,142373.jpg,1,0
16643,001307.jpg,0,0
16644,030909.jpg,0,1
16645,067562.jpg,0,0
16646,139753.jpg,1,1
16647,057365.jpg,0,0
16648,128350.jpg,0,0
16649,154903.jpg,0,0
16650,050181.jpg,0,0
16651,016127.jpg,0,0
16652,003611.jpg,0,1
16653,168381.jpg,0,0
16654,092302.jpg,0,1
16655,031164.jpg,0,1
16656,066354.jpg,0,0
16657,178720.jpg,0,0
16658,021214.jpg,0,0
16659,130556.jpg,0,0
16660,075678.jpg,0,0
16661,017592.jpg,1,0
16662,060089.jpg,0,0
16663,103793.jpg,0,0
16664,033958.jpg,1,0
16665,029748.jpg,1,0
16666,057639.jpg,0,0
16667,159113.jpg,0,0
16668,090850.jpg,0,0
16669,042291.jpg,1,0
16670,175741.jpg,0,0
16671,169892.jpg,1,0
16672,010582.jpg,0,1
16673,075986.jpg,0,0
16674,039291.jpg,0,0
16675,169200.jpg,0,0
16676,073694.jpg,0,0
16677,104145.jpg,1,0
16678,086258.jpg,0,0
16679,044507.jpg,0,0
16680,114170.jpg,1,1
16681,062228.jpg,0,0
16682,103046.jpg,0,0
16683,020937.jpg,1,1
16684,139902.jpg,0,0
16685,091845.jpg,1,1
16686,092087.jpg,0,0
16687,070168.jpg,1,0
16688,199741.jpg,1,0
16689,090874.jpg,0,0
16690,112069.jpg,0,0
16691,009354.jpg,1,0
16692,163943.jpg,0,1
16693,155974.jpg,0,0
16694,075144.jpg,0,0
16695,086138.jpg,1,0
16696,178737.jpg,0,0
16697,195446.jpg,0,0
16698,192035.jpg,0,1
16699,130477.jpg,1,0
16700,132984.jpg,0,0
16701,069414.jpg,0,1
16702,133024.jpg,0,0
16703,136167.jpg,0,0
16704,152854.jpg,0,0
16705,124790.jpg,0,0
16706,201349.jpg,0,0
16707,017175.jpg,0,0
16708,027691.jpg,0,0
16709,086869.jpg,0,1
16710,123870.jpg,1,1
16711,039260.jpg,0,1
16712,039236.jpg,0,0
16713,167940.jpg,0,0
16714,166250.jpg,0,0
16715,073373.jpg,0,0
16716,135189.jpg,0,0
16717,088711.jpg,0,0
16718,118892.jpg,0,0
16719,000742.jpg,0,0
16720,186332.jpg,0,0
16721,186916.jpg,0,0
16722,076018.jpg,0,0
16723,067680.jpg,0,1
16724,105046.jpg,1,0
16725,037617.jpg,0,0
16726,147673.jpg,0,1
16727,180137.jpg,1,0
16728,109807.jpg,0,0
16729,167651.jpg,0,1
16730,178935.jpg,1,0
16731,160552.jpg,0,0
16732,156397.jpg,0,0
16733,122656.jpg,0,0
16734,107144.jpg,1,0
16735,115530.jpg,0,0
16736,160888.jpg,1,0
16737,041670.jpg,0,0
16738,167324.jpg,0,0
16739,121661.jpg,1,0
16740,037919.jpg,0,0
16741,192709.jpg,0,0
16742,071919.jpg,0,0
16743,169126.jpg,0,0
16744,154794.jpg,0,0
16745,190892.jpg,0,1
16746,100412.jpg,0,0
16747,168761.jpg,0,0
16748,030628.jpg,0,0
16749,056046.jpg,1,1
16750,020465.jpg,0,0
16751,126152.jpg,0,0
16752,152064.jpg,0,1
16753,193634.jpg,0,0
16754,122655.jpg,0,0
16755,099276.jpg,0,0
16756,182332.jpg,0,1
16757,047054.jpg,0,0
16758,086847.jpg,0,0
16759,128923.jpg,0,0
16760,094704.jpg,1,0
16761,077760.jpg,0,0
16762,074970.jpg,0,0
16763,003230.jpg,0,0
16764,142823.jpg,0,0
16765,062160.jpg,1,0
16766,121189.jpg,0,0
16767,061276.jpg,0,0
16768,142819.jpg,0,0
16769,050093.jpg,1,0
16770,198697.jpg,0,0
16771,193139.jpg,1,1
16772,016865.jpg,1,0
16773,027130.jpg,0,0
16774,036114.jpg,1,1
16775,016505.jpg,0,0
16776,021379.jpg,0,0
16777,085516.jpg,1,0
16778,054273.jpg,0,0
16779,154171.jpg,0,0
16780,031417.jpg,0,1
16781,098933.jpg,0,0
16782,192644.jpg,1,1
16783,102131.jpg,0,0
16784,028165.jpg,1,0
16785,152002.jpg,0,0
16786,101350.jpg,0,0
16787,063662.jpg,0,0
16788,120419.jpg,1,0
16789,075522.jpg,0,0
16790,184834.jpg,0,0
16791,072180.jpg,1,1
16792,048540.jpg,0,1
16793,065143.jpg,1,1
16794,141046.jpg,0,0
16795,032316.jpg,0,0
16796,162361.jpg,0,0
16797,045039.jpg,1,0
16798,018862.jpg,0,0
16799,053978.jpg,1,0
16800,155219.jpg,0,0
16801,057089.jpg,0,0
16802,086354.jpg,0,1
16803,016833.jpg,0,0
16804,001811.jpg,0,1
16805,012753.jpg,0,0
16806,084075.jpg,0,0
16807,050302.jpg,0,0
16808,161558.jpg,1,0
16809,100787.jpg,0,1
16810,126392.jpg,0,1
16811,085161.jpg,0,0
16812,047732.jpg,1,1
16813,087100.jpg,0,0
16814,024976.jpg,0,0
16815,088473.jpg,0,0
16816,059075.jpg,0,0
16817,091493.jpg,0,1
16818,152460.jpg,0,0
16819,095931.jpg,0,0
16820,025763.jpg,0,0
16821,151811.jpg,0,0
16822,114407.jpg,0,0
16823,035824.jpg,1,0
16824,020725.jpg,0,0
16825,185443.jpg,0,1
16826,196901.jpg,1,0
16827,149048.jpg,0,0
16828,190708.jpg,0,0
16829,109215.jpg,0,0
16830,011839.jpg,0,0
16831,091925.jpg,0,0
16832,198260.jpg,0,1
16833,033106.jpg,0,0
16834,159505.jpg,1,0
16835,095799.jpg,0,1
16836,005494.jpg,0,1
16837,190694.jpg,0,1
16838,133653.jpg,0,0
16839,165997.jpg,0,0
16840,138733.jpg,0,1
16841,067013.jpg,0,0
16842,146192.jpg,0,0
16843,147099.jpg,0,1
16844,095509.jpg,0,0
16845,027791.jpg,0,0
16846,168737.jpg,1,0
16847,076703.jpg,0,0
16848,050764.jpg,0,0
16849,115064.jpg,0,0
16850,188686.jpg,0,0
16851,177644.jpg,0,0
16852,201777.jpg,0,0
16853,174712.jpg,0,0
16854,054595.jpg,0,0
16855,043785.jpg,0,0
16856,123891.jpg,0,0
16857,106120.jpg,0,0
16858,078308.jpg,0,1
16859,069832.jpg,0,0
16860,161106.jpg,0,0
16861,130917.jpg,0,1
16862,054640.jpg,0,0
16863,153066.jpg,0,0
16864,037748.jpg,1,0
16865,106470.jpg,0,0
16866,061628.jpg,0,0
16867,183091.jpg,1,0
16868,195230.jpg,0,0
16869,154219.jpg,0,1
16870,136712.jpg,1,0
16871,157616.jpg,0,0
16872,174681.jpg,0,0
16873,181463.jpg,0,0
16874,143709.jpg,0,0
16875,186321.jpg,0,0
16876,050937.jpg,0,0
16877,054235.jpg,0,0
16878,143525.jpg,0,0
16879,078990.jpg,0,0
16880,050356.jpg,0,1
16881,121429.jpg,0,1
16882,025036.jpg,0,1
16883,127589.jpg,1,1
16884,077097.jpg,0,0
16885,116320.jpg,0,0
16886,005997.jpg,0,0
16887,138371.jpg,0,0
16888,064663.jpg,0,0
16889,158326.jpg,0,0
16890,196163.jpg,0,1
16891,159416.jpg,0,0
16892,178969.jpg,0,0
16893,184960.jpg,0,0
16894,124913.jpg,1,0
16895,029898.jpg,0,0
16896,137238.jpg,0,1
16897,194779.jpg,1,1
16898,183643.jpg,1,0
16899,125058.jpg,1,0
16900,076730.jpg,0,0
16901,036432.jpg,0,0
16902,169789.jpg,1,0
16903,133040.jpg,0,0
16904,084474.jpg,0,0
16905,090050.jpg,1,0
16906,026848.jpg,0,1
16907,010611.jpg,0,0
16908,162303.jpg,1,0
16909,173466.jpg,0,1
16910,184224.jpg,0,0
16911,148047.jpg,0,0
16912,071775.jpg,0,1
16913,052134.jpg,1,0
16914,201014.jpg,0,0
16915,121259.jpg,1,0
16916,047037.jpg,0,0
16917,153931.jpg,0,0
16918,103615.jpg,0,0
16919,134149.jpg,0,1
16920,180479.jpg,1,0
16921,193255.jpg,1,0
16922,168170.jpg,0,0
16923,017147.jpg,1,0
16924,190349.jpg,0,0
16925,174953.jpg,1,0
16926,100870.jpg,0,0
16927,008131.jpg,0,0
16928,056999.jpg,0,0
16929,005376.jpg,0,0
16930,181870.jpg,0,1
16931,141529.jpg,0,0
16932,064016.jpg,0,0
16933,158295.jpg,0,1
16934,184782.jpg,1,0
16935,076319.jpg,0,0
16936,150919.jpg,0,1
16937,099361.jpg,0,0
16938,192931.jpg,0,0
16939,076516.jpg,0,0
16940,010662.jpg,0,0
16941,140158.jpg,0,0
16942,102499.jpg,0,0
16943,091870.jpg,0,1
16944,112191.jpg,0,0
16945,084950.jpg,0,0
16946,069627.jpg,0,0
16947,177326.jpg,0,0
16948,036166.jpg,0,1
16949,096593.jpg,0,0
16950,190995.jpg,0,0
16951,015121.jpg,1,1
16952,082009.jpg,0,0
16953,082708.jpg,1,0
16954,000157.jpg,0,0
16955,173903.jpg,0,1
16956,076932.jpg,1,0
16957,129743.jpg,0,0
16958,008847.jpg,0,0
16959,119172.jpg,0,0
16960,001404.jpg,0,0
16961,054931.jpg,0,1
16962,068172.jpg,1,1
16963,186650.jpg,0,0
16964,067920.jpg,0,0
16965,025906.jpg,0,0
16966,077025.jpg,0,0
16967,111898.jpg,0,0
16968,132744.jpg,0,0
16969,193883.jpg,0,1
16970,048890.jpg,0,0
16971,101890.jpg,0,0
16972,100132.jpg,0,0
16973,100684.jpg,0,0
16974,185375.jpg,0,0
16975,063198.jpg,0,0
16976,015927.jpg,0,0
16977,152304.jpg,0,0
16978,067331.jpg,0,0
16979,162887.jpg,0,1
16980,161614.jpg,0,1
16981,077615.jpg,0,0
16982,198643.jpg,0,0
16983,194731.jpg,1,0
16984,003013.jpg,0,0
16985,156246.jpg,0,0
16986,109943.jpg,0,0
16987,159970.jpg,0,0
16988,071250.jpg,1,0
16989,018673.jpg,0,1
16990,137945.jpg,0,0
16991,079154.jpg,1,0
16992,123331.jpg,0,0
16993,004797.jpg,1,0
16994,107715.jpg,0,0
16995,174626.jpg,0,0
16996,130399.jpg,0,1
16997,048263.jpg,0,0
16998,024727.jpg,0,0
16999,091096.jpg,0,0
17000,062704.jpg,1,0
17001,027164.jpg,0,1
17002,161084.jpg,0,1
17003,096748.jpg,0,0
17004,172156.jpg,0,0
